eventID,year,month,day,hour,minute,second,longitude,latitude,depth,magnitude,sigmaMagnitude
14334331,2009,12,24,1,14,11.66,108.1876,-8.3444,55.0,3.81969,0.0
17197763,2011,3,21,22,0,21.48,109.0686,-7.9459,55.0,3.81969,0.0
614987368,2019,2,10,0,58,54.45,108.7299,-8.5158,55.0,3.81969,0.0
611839648,2015,6,15,7,25,15.15,109.231,-8.4055,55.0,3.9,0.0
1051652,1997,11,9,19,20,7.82,107.7148,-8.666,55.0,3.92076,0.0
9131974,2006,5,24,15,34,44.86,108.3877,-8.3391,55.0,3.92076,0.0
9306800,2006,7,17,21,34,39.52,108.2734,-8.4019,55.0,3.92076,0.0
13293828,2007,12,20,20,5,25.54,108.4505,-8.4054,55.0,3.92076,0.0
610236687,2017,1,4,9,8,39.54,108.2342,-8.2763,55.0,3.92076,0.0
617429201,2019,9,8,14,12,42.41,108.0765,-8.4152,55.0,3.92076,0.0
1109253,1998,5,29,0,54,0.52,107.9536,-8.6566,55.0,4.02183,0.0
11477222,2008,4,26,10,4,12.9,107.9212,-8.4819,55.0,4.02183,0.0
619543263,2020,11,1,6,4,24.72,107.8641,-8.4556,55.0,4.02183,0.0
1660371,1999,8,29,9,30,59.2,109.0238,-8.8245,55.0,4.1229,0.0
9512479,2006,8,17,4,28,57.68,108.7012,-8.5394,55.0,4.1229,0.0
12815959,2007,8,29,16,42,27.33,108.6317,-8.5262,55.0,4.1229,0.0
15157857,2009,7,17,11,13,17.98,108.9431,-8.368,55.0,4.1229,0.0
15624195,2010,1,22,20,12,17.1,108.0548,-8.3815,55.0,4.1229,0.0
605596671,2014,9,4,13,15,34.57,108.7386,-8.7396,55.0,4.1229,0.0
304095,1992,2,15,21,44,15.46,108.9868,-8.3061,55.0,4.2,0.0
396534,1989,7,1,2,43,30.52,108.7573,-8.5706,55.0,4.22397,0.0
973159,1996,7,1,23,29,51.79,107.6334,-8.5147,55.0,4.22397,0.0
8316392,2005,11,26,3,9,22.63,108.9481,-8.3816,55.0,4.22397,0.0
9306740,2006,7,17,10,7,53.2,108.3684,-8.5577,55.0,4.22397,0.0
9307035,2006,7,19,8,19,5.03,108.909,-8.4712,55.0,4.22397,0.0
13325715,2008,1,2,1,34,22.2,107.8401,-8.3936,55.0,4.22397,0.0
12702090,2009,2,28,10,1,21.74,108.5825,-8.5608,55.0,4.22397,0.0
611022676,2017,9,23,5,7,50.35,108.9429,-8.4264,55.0,4.22397,0.0
611886080,2018,4,4,17,24,50.8,108.4708,-8.6094,55.0,4.22397,0.0
619061515,2020,9,5,10,26,33.97,108.672,-8.6139,55.0,4.22397,0.0
425689,1988,9,18,22,59,42.26,109.0423,-8.2753,55.0,4.32504,0.0
7368983,2004,7,8,2,8,46.19,108.6797,-8.7854,55.0,4.32504,0.0
610652975,2017,4,18,10,53,29.16,108.454,-8.7399,55.0,4.32504,0.0
611951229,2018,5,15,9,16,9.63,109.0579,-8.6929,55.0,4.32504,0.0
617112522,2019,10,9,8,21,52.02,108.899,-8.4207,55.0,4.32504,0.0
676013,1978,10,30,4,44,38.86,108.7793,-8.5441,55.0,4.42611,0.0
9511553,2006,8,2,8,21,8.24,108.909,-8.5138,55.0,4.42611,0.0
614556211,2019,1,7,16,58,47.65,108.9654,-8.3182,55.0,4.42611,0.0
1049374,1997,10,26,12,52,23.02,109.0431,-8.4793,55.0,4.5,0.0
431970,1988,7,21,4,39,29.44,108.6301,-8.4694,55.0,4.52718,0.0
238154,1993,4,11,17,17,15.89,108.1546,-8.3431,55.0,4.52718,0.0
1105100,1998,5,6,23,17,40.52,108.231,-8.431,55.0,4.52718,0.0
604856076,2014,6,27,19,23,24.83,107.2784,-7.8903,55.0,4.52718,0.0
606931159,2015,1,9,19,1,16.89,106.6857,-7.5904,55.0,4.52718,0.0
612075004,2018,5,28,6,3,50.45,108.0701,-8.4031,55.0,4.52718,0.0
609144,1981,11,25,14,7,59.49,108.7434,-8.5797,55.0,4.62825,0.0
1207778,1998,9,30,21,32,1.17,107.8232,-8.4005,55.0,4.62825,0.0
1740562,2000,10,6,7,41,32.18,108.1626,-8.5538,55.0,4.62825,0.0
7660370,2005,6,7,3,50,41.42,108.8382,-8.2737,55.0,4.62825,0.0
616091638,2019,7,27,3,44,45.16,108.4207,-8.3282,55.0,4.62825,0.0
272510,1992,9,11,8,19,50.87,107.8801,-8.4727,55.0,4.7,0.0
739272,1974,8,27,22,2,5.24,108.1756,-8.371,55.0,4.72932,0.0
16722487,2011,7,9,13,27,1.29,108.5413,-8.9052,55.0,4.72932,0.0
287487,1992,6,17,10,31,50.58,109.1673,-8.8072,55.0,4.8,0.0
503353,1986,2,12,1,16,43.9,108.6158,-8.4896,55.0,4.83039,0.0
1789649,2000,3,3,15,50,53.28,108.4876,-8.8186,55.0,4.83039,0.0
6924516,2003,6,1,3,25,49.07,108.7564,-8.6631,55.0,4.83039,0.0
421983,1988,10,5,4,4,58.91,108.6641,-8.6851,55.0,4.93146,0.0
1833206,2001,3,3,6,8,45.89,106.1609,-6.9927,55.0,5.03253,0.0
640559,1980,8,25,1,40,5.14,101.2821,-2.9312,55.0,5.1336,0.0
647890,1980,4,17,19,21,6.79,108.4916,-8.6205,55.0,5.33574,0.0
1545830,1999,3,24,16,53,32.25,106.3304,-8.5623,54.9,4.62825,0.0
302420,1992,2,2,19,37,16.4,102.2257,-4.1456,54.9,5.43681,0.0
7341153,2004,5,9,22,25,27.74,106.0461,-7.1136,54.9,5.43681,0.0
600085525,2011,10,17,4,21,51.66,106.5876,-7.6238,54.8,3.71862,0.0
604005353,2013,12,29,10,0,24.12,103.8626,-6.5445,54.8,4.1229,0.0
425966,1988,9,23,3,39,35.16,101.8351,-5.0277,54.8,5.53788,0.0
17498492,2011,9,25,9,18,51.8,108.1315,-8.2498,54.7,3.61755,0.0
617841343,2020,3,26,19,49,12.46,101.981,-4.5592,54.7,4.42611,0.0
12803368,2007,8,13,18,45,11.04,105.9384,-7.4229,54.7,4.93146,0.0
1077457,1998,2,18,1,45,25.46,102.0067,-3.6885,54.6,4.62825,0.0
383892,1989,12,15,13,39,28.53,104.4158,-6.4424,54.6,5.1336,0.0
15153102,2009,3,8,21,22,5.21,106.0474,-7.4494,54.5,3.71862,0.0
14174048,2009,11,19,8,37,50.61,102.4168,-4.7277,54.5,4.1229,0.0
15251015,2010,10,14,19,48,23.95,106.5411,-7.7258,54.5,4.83039,0.0
376414,1990,3,23,1,36,51.42,102.255,-4.2318,54.5,4.93146,0.0
12812442,2007,8,24,4,14,24.13,107.0371,-8.3773,54.5,4.93146,0.0
603928293,2014,1,5,11,32,11.07,105.269,-6.0631,54.5,5.1336,0.0
6580190,2003,2,3,11,46,20.8,101.1339,-2.8584,54.5,5.63895,0.0
1000866,1996,12,9,3,54,17.56,107.4929,-7.8414,54.5,5.84109,0.0
602434140,2013,2,13,11,0,24.16,101.2083,-3.0621,54.4,5.84109,0.0
617459050,2018,10,22,4,7,45.15,107.3344,-8.1615,54.3,3.71862,0.0
445144,1988,2,8,18,54,45.16,103.8241,-6.0793,54.3,5.33574,0.0
748073,1974,5,11,2,24,34.48,104.7156,-7.4709,54.2,5.03253,0.0
13859068,2009,10,16,9,52,52.52,105.2276,-6.5279,54.2,6.1443,0.0
3657635,2002,10,20,19,51,51.33,104.1601,-6.1799,54.1,4.62825,0.0
12652096,2007,5,10,10,12,49.1,102.8887,-4.8575,54.1,4.72932,0.0
618628615,2019,1,19,18,54,19.8,107.32,-7.66,54.0,2.1,0.0
618623066,2018,6,4,0,26,39.8,106.67,-7.25,54.0,2.3,0.0
618621756,2018,3,4,2,55,58.7,103.73,-5.18,54.0,2.5,0.0
606806879,2013,2,15,5,59,43.9,109.16,-7.39,54.0,2.6,0.0
15883258,2010,9,27,19,0,24.0,109.03,-8.46,54.0,2.7,0.0
288074,1992,6,21,17,36,49.5,107.2,-7.8,54.0,2.7,0.0
611531307,2015,8,19,18,54,34.2,104.63,-5.85,54.0,2.8,0.0
618627869,2018,12,25,16,39,49.5,104.79,-6.25,54.0,2.8,0.0
615346131,2017,4,10,7,41,25.3,106.26,-6.85,54.0,3.0,0.0
12922930,2008,10,31,21,4,31.0,106.16,-6.99,54.0,3.1,0.0
608078070,2014,7,31,10,12,1.6,103.34,-4.85,54.0,3.1,0.0
618622866,2018,5,14,2,44,14.1,103.85,-5.29,54.0,3.1,0.0
621873513,2020,7,5,14,9,32.2,101.1,-2.24,54.0,3.2,0.0
618628201,2019,1,6,14,29,43.2,102.34,-3.96,54.0,3.4,0.0
615352136,2017,10,2,1,28,11.4,108.56,-8.48,54.0,3.5,0.0
602004227,2011,5,8,18,0,15.2,105.7,-6.83,54.0,3.6,0.0
606793719,2013,1,7,5,35,51.4,109.62,-8.7,54.0,3.6,0.0
608079759,2013,7,10,4,26,41.2,100.23,-3.68,54.0,3.6,0.0
604754680,2014,5,12,15,35,6.78,102.7463,-5.0077,54.0,3.61755,0.0
610690377,2017,5,16,3,2,13.6,103.8429,-6.256,54.0,3.61755,0.0
602006416,2011,9,20,12,11,19.0,102.54,-5.1,54.0,3.7,0.0
608080662,2013,10,23,10,42,16.4,106.59,-7.68,54.0,3.8,0.0
270593,1992,10,30,19,23,2.6,106.9,-7.7,54.0,4.9,0.0
610770972,2017,7,8,22,48,37.07,105.9724,-7.3747,54.0,5.33574,0.0
611835635,2017,12,29,19,14,30.66,101.0229,-2.8777,54.0,5.33574,0.0
820146,1968,6,11,10,24,12.56,103.8363,-5.9805,54.0,5.43681,0.0
11276567,2008,5,4,3,41,21.77,103.7636,-6.2955,53.9,4.62825,0.0
602058918,2012,12,26,16,12,41.66,107.4427,-8.0658,53.9,4.72932,0.0
1335604,1998,12,25,18,15,42.03,107.0571,-7.7138,53.9,5.03253,0.0
616326632,2018,9,2,21,1,33.29,105.7257,-7.0824,53.8,3.21327,0.0
855043,1965,8,30,18,9,43.97,104.673,-6.4303,53.8,5.74002,0.0
602380642,2012,12,26,13,33,8.36,108.6452,-8.6772,53.7,3.81969,0.0
603303611,2013,7,21,12,50,20.85,106.0043,-7.3753,53.6,4.42611,0.0
13901524,2009,10,31,4,44,24.09,101.7693,-3.7965,53.6,4.83039,0.0
610321369,2017,3,10,16,13,34.96,105.0181,-6.7307,53.6,4.83039,0.0
7450025,2004,12,19,18,59,3.18,104.0649,-6.3018,53.5,4.32504,0.0
7129709,2003,9,18,17,27,53.1,107.6525,-8.2331,53.5,4.72932,0.0
945673,1996,2,4,5,52,18.34,103.0867,-6.1439,53.5,5.03253,0.0
14324347,2010,2,22,23,47,43.91,101.4642,-3.6085,53.5,5.03253,0.0
7334364,2004,4,25,1,57,23.65,103.7855,-5.7388,53.4,4.72932,0.0
68912,1995,11,14,6,32,57.08,101.983,-3.6499,53.4,5.23467,0.0
7316368,2004,3,23,4,29,46.27,104.4452,-5.8015,53.4,5.33574,0.0
735251,1974,11,9,19,10,56.62,105.3658,-6.4385,53.4,6.34644,0.0
15631629,2010,4,12,22,24,8.89,101.9995,-5.3979,53.3,3.92076,0.0
7072265,2003,8,28,13,58,30.59,103.4106,-5.1433,53.3,5.1336,0.0
814995,1968,11,10,21,24,55.6,101.9308,-3.5786,53.3,5.43681,0.0
13217752,2009,6,22,21,25,30.65,102.1819,-4.2532,53.2,4.83039,0.0
600857427,2012,4,10,9,18,52.89,107.9015,-8.4447,53.2,4.83039,0.0
659962,1979,8,7,4,41,52.18,108.6759,-8.898,53.2,5.84109,0.0
600099396,2011,12,15,22,17,8.93,103.0859,-5.1967,53.1,4.32504,0.0
601352357,2012,7,16,12,55,15.58,105.0811,-6.8504,53.1,4.32504,0.0
610548801,2017,4,24,21,29,1.34,105.3005,-6.118,53.1,4.93146,0.0
604663011,2014,5,30,17,53,19.25,106.0138,-7.3175,53.1,5.03253,0.0
306839,1992,1,10,23,31,16.4,107.2,-7.8,53.0,2.2,0.0
286840,1992,6,13,7,27,13.4,104.2,-6.6,53.0,2.5,0.0
302562,1992,2,4,1,8,50.0,106.3,-7.4,53.0,2.7,0.0
618625509,2018,8,19,8,44,54.4,108.51,-8.76,53.0,2.9,0.0
621461230,2020,2,14,6,24,0.3,101.09,-2.31,53.0,2.9,0.0
611530321,2015,5,19,17,21,28.2,101.13,-2.67,53.0,3.0,0.0
621852910,2020,10,15,22,2,7.6,104.52,-5.85,53.0,3.0,0.0
611531823,2015,9,23,13,59,38.7,101.71,-3.19,53.0,3.2,0.0
621854222,2020,12,25,23,6,16.5,102.29,-4.54,53.0,3.2,0.0
618619872,2018,1,18,21,54,6.1,108.82,-8.51,53.0,3.3,0.0
619642646,2018,9,18,21,24,28.5,108.65,-8.46,53.0,3.3,0.0
621461967,2020,3,12,7,9,6.4,109.05,-8.56,53.0,3.3,0.0
1677784,1999,5,13,13,43,1.41,101.3929,-2.8256,53.0,3.31434,0.0
611817954,2016,10,1,16,49,34.1,107.38,-7.83,53.0,3.4,0.0
602010837,2011,12,14,3,12,38.2,107.91,-7.92,53.0,3.6,0.0
15883217,2010,9,26,9,53,28.6,106.39,-7.5,53.0,3.7,0.0
601755837,2012,9,28,9,47,10.02,105.3314,-6.6893,53.0,3.71862,0.0
608095274,2015,8,3,17,27,19.67,101.4471,-3.1884,53.0,3.71862,0.0
17193634,2011,3,10,14,14,36.77,101.2502,-3.1336,53.0,3.81969,0.0
608129231,2015,11,13,0,51,56.73,101.5569,-3.127,53.0,3.81969,0.0
617438816,2019,12,22,2,50,48.44,101.6243,-3.2152,53.0,3.81969,0.0
608078891,2014,12,15,10,53,14.4,107.81,-7.99,53.0,3.9,0.0
621852824,2020,10,8,11,51,49.8,103.38,-5.1,53.0,3.9,0.0
13763962,2009,7,14,11,10,35.18,101.2746,-3.1953,53.0,3.92076,0.0
608076916,2014,1,24,1,55,47.7,105.08,-7.04,53.0,3.92076,0.0
13989379,2009,8,2,10,13,3.84,101.482,-3.0013,53.0,4.02183,0.0
601998759,2012,10,18,6,32,56.08,101.2681,-3.059,53.0,4.02183,0.0
7370012,2004,7,10,21,39,57.58,105.2314,-6.5831,53.0,4.1229,0.0
603358443,2013,8,30,9,1,36.8,101.2634,-2.9946,53.0,4.1229,0.0
607259910,2015,4,23,8,6,19.86,101.7444,-2.9805,53.0,4.1229,0.0
617451870,2018,5,10,23,57,52.36,105.3945,-6.4527,53.0,4.1229,0.0
1165138,1998,7,7,9,58,38.1,105.1559,-6.5928,53.0,4.22397,0.0
9594405,2006,4,7,5,7,27.74,101.7182,-3.1967,53.0,4.22397,0.0
11510414,2007,2,26,13,13,26.25,105.5977,-6.6794,53.0,4.22397,0.0
7340979,2004,5,9,13,5,0.17,101.3428,-2.8992,53.0,4.32504,0.0
616314912,2019,7,12,18,18,35.22,101.2823,-3.2403,53.0,4.32504,0.0
7188473,2003,11,20,20,47,11.15,105.7068,-6.4362,53.0,4.42611,0.0
659555,1979,9,29,6,31,17.98,105.4882,-6.6625,53.0,4.52718,0.0
1335340,1998,12,24,0,3,15.01,105.5754,-6.7295,53.0,4.62825,0.0
7321292,2004,3,29,16,1,7.18,101.292,-2.8365,53.0,4.62825,0.0
11476144,2008,4,12,17,54,14.05,105.6312,-6.8169,53.0,4.62825,0.0
600056936,2011,10,29,21,59,57.85,105.3482,-6.4624,53.0,4.62825,0.0
459712,1987,8,14,4,16,43.82,105.6814,-6.6348,53.0,4.93146,0.0
117476,1995,2,6,16,27,58.11,105.4053,-6.3947,53.0,4.93146,0.0
6531527,2003,1,5,16,16,39.22,105.5911,-6.7312,53.0,4.93146,0.0
6621241,2003,3,25,7,7,39.43,105.5408,-6.5838,53.0,4.93146,0.0
431833,1988,7,19,14,58,55.44,101.3049,-3.0124,53.0,5.03253,0.0
439851,1988,4,5,1,22,0.86,105.4166,-6.8746,53.0,5.1336,0.0
694574,1977,8,15,16,41,2.7,101.6887,-2.954,53.0,5.23467,0.0
758579,1973,7,22,8,35,1.16,105.5028,-6.6041,53.0,5.33574,0.0
865686,1964,7,3,1,23,4.93,105.3494,-6.4759,53.0,5.43681,0.0
672773,1978,12,20,13,2,32.44,105.2449,-6.6582,53.0,5.53788,0.0
856984,1965,5,19,6,3,58.35,105.3786,-6.5503,53.0,5.63895,0.0
617431623,2019,10,8,12,29,3.9,109.8485,-8.9622,52.9,3.51648,0.0
606810149,2015,3,6,18,13,46.06,105.3347,-7.1773,52.9,4.42611,0.0
611801214,2018,3,18,13,54,6.73,101.0555,-2.8741,52.9,4.52718,0.0
12657662,2007,5,18,2,1,58.18,104.13,-6.3708,52.9,4.93146,0.0
1108417,1998,5,24,2,32,54.96,104.762,-6.5289,52.9,5.33574,0.0
608102844,2015,12,11,3,20,48.32,102.9892,-5.0054,52.9,5.63895,0.0
677685,1978,8,5,18,52,11.06,102.2893,-4.0873,52.9,6.1443,0.0
15646637,2010,9,16,5,9,9.36,106.9821,-8.0549,52.8,4.1229,0.0
11477123,2008,4,25,2,23,13.78,105.0432,-7.2692,52.8,4.32504,0.0
617810087,2020,3,21,15,40,54.46,104.3401,-6.5654,52.8,4.52718,0.0
583468,1983,2,24,9,44,55.38,103.0499,-5.2886,52.8,4.83039,0.0
613696,1981,8,29,7,41,52.68,100.7491,-2.1733,52.8,5.03253,0.0
1049766,1997,10,29,4,56,0.57,104.1013,-6.2843,52.8,5.53788,0.0
12077665,2008,12,15,21,18,10.16,100.9852,-2.9322,52.7,5.53788,0.0
602767777,2013,4,8,18,53,43.95,105.9916,-7.1971,52.7,5.74002,0.0
15632371,2010,4,22,21,34,54.17,103.7163,-6.035,52.6,3.81969,0.0
615055604,2016,11,21,23,25,18.02,103.6931,-6.0142,52.6,4.1229,0.0
618301389,2020,5,8,20,39,50.57,106.3464,-7.7693,52.6,4.42611,0.0
607018991,2015,4,11,12,44,39.56,104.4632,-6.537,52.6,5.23467,0.0
528416,1985,4,25,14,14,56.89,108.0393,-7.6948,52.6,5.63895,0.0
11323432,2008,2,8,3,42,13.74,106.8868,-7.8947,52.5,4.62825,0.0
15160776,2009,8,22,10,30,3.0,100.9287,-3.0321,52.5,4.93146,0.0
616239466,2019,8,17,13,54,43.91,101.5409,-3.4875,52.5,4.93146,0.0
616642745,2018,11,3,15,58,32.97,101.9009,-3.7159,52.5,5.84109,0.0
784056,1971,5,4,2,4,33.3,105.3776,-6.6056,52.5,6.1443,0.0
603942746,2014,1,8,12,24,29.02,104.8977,-6.8019,52.4,4.1229,0.0
7391423,2004,8,21,8,0,29.9,100.5167,-2.637,52.4,4.62825,0.0
6937259,2003,6,14,13,30,8.86,103.2187,-4.9643,52.4,5.1336,0.0
601133789,2012,6,19,4,27,56.72,100.9249,-2.9132,52.4,5.23467,0.0
7183585,2003,11,14,7,33,9.72,101.9364,-3.7241,52.4,5.33574,0.0
3256237,2002,8,26,14,55,13.57,105.5414,-6.7231,52.4,5.84109,0.0
608578687,2016,3,22,20,12,10.38,107.8667,-8.2517,52.3,3.51648,0.0
604185397,2014,3,21,10,52,12.9,107.856,-8.336,52.3,4.32504,0.0
85574,1995,9,23,16,5,51.16,103.9836,-5.5461,52.3,6.1443,0.0
616193491,2019,8,2,12,3,26.86,104.8553,-7.2692,52.3,6.64965,0.0
1734936,2000,4,30,16,55,24.24,103.8604,-6.2505,52.2,4.83039,0.0
15153436,2009,3,27,20,53,27.18,106.0651,-7.0496,52.2,5.1336,0.0
1908285,2001,5,29,19,3,43.84,102.6716,-4.766,52.2,5.33574,0.0
349979,1990,11,8,14,10,41.15,108.8361,-8.604,52.2,5.74002,0.0
11686309,2008,6,15,4,39,9.41,103.3149,-5.8656,52.1,4.1229,0.0
610695063,2017,6,26,15,52,32.61,101.7989,-4.4194,52.1,4.32504,0.0
522238,1985,6,8,23,34,45.65,107.4192,-7.4468,52.1,5.23467,0.0
618632169,2019,6,22,5,27,31.0,108.29,-8.06,52.0,2.3,0.0
618629736,2019,3,3,17,49,2.5,109.23,-8.37,52.0,2.7,0.0
618621484,2018,2,21,21,10,29.8,103.57,-5.66,52.0,2.9,0.0
618621617,2018,2,28,22,58,31.9,102.54,-4.19,52.0,2.9,0.0
618630386,2019,4,9,19,43,53.1,105.93,-6.82,52.0,3.0,0.0
611816017,2016,3,21,5,36,1.0,108.05,-8.02,52.0,3.1,0.0
618635650,2019,12,13,19,42,29.7,102.73,-5.5,52.0,3.1,0.0
297055,1992,4,24,1,28,45.6,106.7,-7.5,52.0,3.1,0.0
611532296,2015,11,2,5,4,47.3,102.3,-3.62,52.0,3.2,0.0
615345738,2017,2,26,16,21,42.2,108.63,-8.42,52.0,3.2,0.0
12920774,2008,6,8,18,14,22.0,110.0,-8.44,52.0,3.3,0.0
615008885,2016,11,3,11,21,7.4,101.57,-2.67,52.0,3.4,0.0
618631925,2019,6,6,17,7,1.6,104.59,-5.81,52.0,3.5,0.0
618632199,2019,6,24,16,44,28.3,104.13,-5.61,52.0,3.5,0.0
602028622,2012,8,22,8,31,25.1,102.35,-5.35,52.0,3.6,0.0
618623798,2018,7,27,23,27,41.9,108.42,-8.34,52.0,3.6,0.0
608077613,2014,5,1,2,49,11.8,109.13,-8.51,52.0,3.8,0.0
601513384,2010,10,10,3,8,24.6,109.05,-8.91,52.0,3.9,0.0
601136681,2012,5,30,4,43,16.33,107.5744,-8.3808,52.0,4.32504,0.0
16953014,2011,8,15,22,24,20.25,102.1417,-4.6973,52.0,4.42611,0.0
618621490,2018,2,21,17,48,39.7,108.32,-8.53,52.0,4.42611,0.0
615352491,2017,10,28,17,6,2.5,103.06,-5.63,52.0,4.62825,0.0
277529,1992,8,15,16,0,17.6,106.9,-7.7,52.0,4.9,0.0
3800719,2002,8,22,8,7,43.64,102.3139,-2.8187,51.9,3.51648,0.0
11812778,2008,7,28,12,35,6.67,102.078,-4.3254,51.9,4.32504,0.0
600676070,2012,2,20,0,33,50.55,100.9887,-2.9776,51.9,4.72932,0.0
609050595,2016,6,18,21,15,52.35,101.3733,-3.2274,51.9,5.63895,0.0
603338709,2013,8,19,4,39,33.81,107.8835,-8.1238,51.8,3.92076,0.0
15628137,2010,3,6,9,18,35.47,103.7515,-5.8173,51.8,4.42611,0.0
807660,1969,6,2,18,26,26.14,102.7637,-4.6486,51.8,4.72932,0.0
602064921,2012,12,30,7,56,51.92,105.1534,-7.1467,51.8,5.03253,0.0
592597,1982,9,25,3,11,42.93,102.0526,-4.2183,51.8,5.1336,0.0
805109,1969,8,2,4,43,49.4,104.3632,-5.657,51.8,5.33574,0.0
6143310,2002,11,29,20,4,51.14,103.9434,-5.6723,51.8,5.33574,0.0
818937,1968,7,12,9,12,11.58,103.7453,-5.4108,51.8,5.43681,0.0
15257208,2010,10,19,20,49,9.26,104.8989,-6.5495,51.7,4.72932,0.0
611608192,2017,12,22,17,41,15.53,102.003,-4.2865,51.7,4.72932,0.0
616934993,2019,11,30,23,40,19.07,102.2265,-4.6265,51.7,4.72932,0.0
2738245,2002,1,21,14,3,54.87,102.3343,-5.6508,51.7,5.33574,0.0
536444,1984,12,12,23,6,25.84,107.8512,-7.8044,51.7,5.94216,0.0
684376,1978,4,29,2,26,50.44,103.9163,-5.9585,51.7,6.04323,0.0
608545126,2016,4,10,2,14,34.43,102.2558,-4.1764,51.7,6.1443,0.0
2992730,2002,2,9,13,32,11.45,102.5361,-5.2238,51.6,4.72932,0.0
615432740,2019,4,27,13,4,25.8,102.0954,-4.3276,51.6,4.93146,0.0
15646804,2010,9,18,1,31,10.1,100.5703,-2.2516,51.5,4.42611,0.0
616050414,2019,7,9,22,54,26.76,101.7012,-4.0153,51.5,4.52718,0.0
616779049,2019,11,13,3,34,53.98,104.3301,-6.619,51.5,4.52718,0.0
616229481,2019,8,13,18,38,37.88,101.2902,-3.0523,51.5,5.03253,0.0
612710925,2018,9,12,7,27,50.76,102.4236,-5.2802,51.5,5.1336,0.0
614569089,2019,1,11,19,5,30.65,101.3483,-3.3308,51.5,5.74002,0.0
1037295,1997,7,17,0,13,19.0,106.353,-7.33,51.4,4.3,0.0
573033,1983,7,29,11,25,31.09,105.4717,-6.6855,51.4,5.53788,0.0
1817630,2001,4,8,11,57,25.03,102.0949,-4.3629,51.4,5.53788,0.0
15053844,2010,8,2,23,13,29.96,104.5861,-6.6089,51.4,5.53788,0.0
611831554,2017,1,12,13,29,9.15,102.8083,-5.2467,51.4,5.53788,0.0
134052,1994,12,11,2,25,47.16,104.4963,-6.0113,51.3,5.63895,0.0
609522342,2016,8,18,9,31,2.22,102.0817,-4.3604,51.2,4.42611,0.0
603093933,2013,6,24,7,49,2.18,104.8593,-6.7135,51.2,4.52718,0.0
603074799,2013,6,16,8,0,7.22,104.515,-6.6896,51.2,4.72932,0.0
610231562,2017,2,19,15,14,7.32,104.6313,-6.5277,51.2,5.03253,0.0
665826,1979,5,28,19,2,24.07,100.2517,-2.0781,51.2,5.1336,0.0
3466469,2002,7,9,4,55,47.73,101.5447,-3.3508,51.1,4.72932,0.0
16476117,2011,4,28,17,41,59.6,109.8473,-8.8318,51.1,4.83039,0.0
617547371,2020,2,21,22,54,25.81,102.9331,-4.9729,51.1,4.93146,0.0
477076,1987,1,22,1,31,2.26,102.7159,-5.2238,51.1,5.03253,0.0
976992,1996,7,24,16,11,59.21,101.7636,-4.6161,51.1,5.03253,0.0
618622355,2018,4,9,17,0,20.3,107.87,-6.83,51.0,1.9,0.0
246613,1993,2,6,5,6,24.4,107.8,-8.1,51.0,2.4,0.0
15858693,2009,12,12,21,42,35.6,102.76,-4.72,51.0,2.5,0.0
615347473,2017,6,6,20,38,10.0,106.72,-7.3,51.0,2.5,0.0
618633743,2019,9,29,21,57,12.5,107.17,-7.92,51.0,2.7,0.0
621461782,2020,3,6,6,30,52.6,104.66,-5.91,51.0,2.7,0.0
283528,1992,7,22,9,48,37.4,106.3,-7.4,51.0,2.8,0.0
15881386,2010,5,1,18,49,2.0,107.41,-6.41,51.0,3.0,0.0
276229,1992,8,6,16,54,25.9,107.2,-7.8,51.0,3.0,0.0
12921076,2008,6,13,0,26,32.0,103.75,-6.06,51.0,3.2,0.0
289955,1992,5,4,1,46,41.7,106.9,-7.6,51.0,3.2,0.0
621852402,2020,9,20,3,0,1.0,101.28,-2.61,51.0,3.3,0.0
15854306,2009,8,23,18,36,34.2,102.03,-4.76,51.0,3.4,0.0
602012359,2012,2,7,15,24,30.1,101.91,-4.38,51.0,3.4,0.0
615346367,2017,5,8,20,48,42.5,106.4,-7.71,51.0,3.4,0.0
602004978,2011,8,4,13,52,21.5,104.27,-4.99,51.0,3.4,0.0
12922308,2008,8,17,8,19,46.0,103.02,-4.94,51.0,3.7,0.0
12922834,2008,10,17,18,16,42.0,100.81,-2.05,51.0,3.7,0.0
602006356,2011,9,16,16,16,12.4,106.18,-5.34,51.0,3.7,0.0
611533171,2015,12,13,1,46,44.0,109.04,-8.39,51.0,3.7,0.0
621461475,2020,2,24,22,25,53.2,102.43,-5.46,51.0,3.8,0.0
600760455,2012,2,10,3,0,50.95,105.1062,-6.0577,51.0,3.81969,0.0
617417055,2019,3,25,17,42,41.07,104.9443,-6.0922,51.0,3.92076,0.0
1959524,1999,12,2,0,45,19.98,104.1493,-6.3276,51.0,4.02183,0.0
3810972,2002,10,29,1,11,14.5,104.9858,-5.9295,51.0,4.1229,0.0
7002424,2003,7,20,12,5,33.13,104.8023,-6.3757,51.0,4.1229,0.0
9487684,2006,1,29,21,37,14.34,105.1578,-6.1901,51.0,4.1229,0.0
11936937,2007,4,29,8,52,38.56,105.0743,-6.2159,51.0,4.1229,0.0
8095353,2006,1,9,12,48,20.02,105.0612,-6.034,51.0,4.32504,0.0
304077,1992,2,15,19,26,42.4,104.2,-8.1,51.0,4.4,0.0
2768030,2000,5,6,4,3,24.39,105.1505,-5.9422,51.0,4.42611,0.0
